"STATION","NAME","DATE","AWND","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2022-09","4.0","200","0","0","38","0","0.0","0.67","89","155","1.35","0.0","61.8","76.5","47.0","220","210","25.1","35"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2022-10","5.6","200","0","0","20","0","0.0","0.63","73","670","1.44","0.0","48.4","62.9","33.9","230","220","47.0","61"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2022-11","8.1","200","1","1","9","2","3.2","0.42","60","1582","1.09","3.5","34.6","48.7","20.5","210","30","38.9","52"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2022-12","6.9","200","17","4","1","9","11.4","0.91","54","2604","2.33","20.6","32.0","43.5","20.5","220","210","31.1","41"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2023-01","8.1","0","31","12","-5","30","14.8","1.63","53","3795","5.88","61.4","26.6","37.7","15.5","220","260","32.0","45"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2023-02","9.6","0","28","6","-9","25","10.3","0.82","51","4855","3.12","33.4","27.1","39.6","14.6","220","230","52.1","74"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2023-03","9.8","0","31","7","5","42","21.2","2.38","52","5857","7.27","43.7","32.7","43.4","21.9","210","200","40.0","61"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2023-04","8.3","0","3","0","7","2","0.5","0.01","77","6481","0.04","0.5","44.2","61.2","27.3","210","220","44.1","58"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2023-05","7.2","0","0","0","28","0","0.0","0.82","74","6896","1.26","0.0","51.6","67.7","35.5","210","230","36.0","46"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2023-06","8.1","1","0","0","29","0","0.0","0.36","85","7128","0.43","0.0","57.3","74.8","39.8","220","230","31.1","44"
"USW00003103","FLAGSTAFF AIRPORT, AZ US","2023-07","6.0","199","0","0","44","0","0.0","0.36","96","0","0.71","0.0","71.4","88.9","53.9","210","210","36.9","48"
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2016-05",,,,,,,,"0.22",,,"1.07",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2016-06",,,,"0",,,"0.0","1.45",,,"1.97","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2016-07",,,,,,,,"0.81",,,"2.49",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2016-08",,,,,,,,"1.00",,,"3.85",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2016-09",,,,,,,,"0.50",,,"1.74",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2016-10",,,,,,,,"0.23",,,"0.40",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2016-11",,,,,,,,"0.88",,,"1.41",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2016-12",,,,,,,,"1.00",,,"2.72",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-01",,,,,,,,"0.70",,,"3.30",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-02",,,,,,,,"0.40",,,"1.18",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-03",,,,"1",,,"4.0","0.80",,,"1.10","4.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-04",,,,"1",,,"2.0","0.27",,,"0.43","2.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-05",,,,,,,,"0.46",,,"1.14",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-07",,,,,,,,"0.80",,,"4.12",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-08",,,,,,,,"1.26",,,"3.65",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-09",,,,,,,,"0.36",,,"0.81",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-10",,,,"0",,,"0.0","0.00",,,"0.00","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-11",,,,"0",,,"0.0","0.03",,,"0.03","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2017-12",,,,"0",,,"0.0","0.01",,,"0.01","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-01",,,,"1",,,"2.5","0.40",,,"0.76","2.5",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-02",,,,"2",,,"4.0","0.44",,,"1.37","7.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-03",,,,"2",,,"2.0","0.40",,,"1.06","4.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-04",,,,"0",,,"0.0","0.07",,,"0.07","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-05",,,,"0",,,"0.0","0.25",,,"0.45","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-06",,,,"0",,,"0.0","0.48",,,"0.49","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-07",,,,,,,,"2.00",,,"4.07",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-08",,,,,,,,"1.00",,,"2.22",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-09",,,,,,,,"0.48",,,"1.47",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-10",,,,,,,,"1.60",,,"4.20",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-11",,,,"1",,,"2.5","0.06",,,"0.06","2.5",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2018-12",,,,,,,,"0.40",,,"1.31",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2019-01",,,,,,,,"0.66",,,"1.92",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2019-02",,,,,,,,"1.14",,,"3.68",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2019-03",,,,,,,,"0.55",,,"1.83",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2019-04",,,,"0",,,"0.0","0.40",,,"0.44","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2019-05",,,,,,,,"0.70",,,"2.72",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2019-06",,,,"0",,,"0.0","0.00",,,"0.00","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2019-07",,,,"0",,,"0.0","0.50",,,"0.72","0.0",,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2019-08",,,,,,,,"0.64",,,"1.38",,,,,,,,
"US1AZCN0107","FLAGSTAFF 1.8 S, AZ US","2019-10",,,,"0",,,"0.0","0.00",,,"0.00","0.0",,,,,,,
"US1AZCN0106","FLAGSTAFF 3.9 E, AZ US","2016-09",,,,,,,,"0.53",,,"2.04",,,,,,,,
"US1AZCN0106","FLAGSTAFF 3.9 E, AZ US","2016-10",,,,,,,,"0.28",,,"0.69",,,,,,,,
"US1AZCN0106","FLAGSTAFF 3.9 E, AZ US","2016-11",,,,,,,,"0.73",,,"1.57",,,,,,,,
"US1AZCN0028","FLAGSTAFF 1.3 NNE, AZ US","2014-07",,,,,,,,"0.67",,,"3.18",,,,,,,,
"US1AZCN0028","FLAGSTAFF 1.3 NNE, AZ US","2014-08",,,,,,,,"1.35",,,"5.16",,,,,,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2013-07",,"2","0",,"42","0",,"1.60","75","257","8.70",,"56.7","66.0","47.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2013-08",,"2","0",,"41","0",,"1.90","68","612","5.68",,"53.6","61.7","45.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2013-09",,"2","0",,"25","0",,"1.20","67","1096","3.80",,"48.9","58.0","39.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2013-10",,"2","4",,"18","3",,"0.50","60","1958","1.19",,"37.2","47.3","27.0",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2013-11",,"2","30",,"16","26",,"1.90","55","2908","3.80",,"33.3","41.6","25.0",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2013-12",,"2","31",,"-2","36",,"1.10","49","4139","3.59",,"25.3","35.0","15.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-01",,"0","31",,"15","37",,"0.50","48","5195","0.60",,"31.0","40.2","21.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-02",,"0","28",,"-3","39",,"0.90","52","6135","2.00",,"31.4","40.3","22.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-03",,"0","31",,"14","46",,"1.30","52","7115","1.70",,"33.4","43.9","22.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-04",,"0","28",,"16","34",,"1.90","57","7957","2.80",,"36.9","46.9","27.0",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-05",,"0","1",,"20","3",,"0.30","66","8609","0.80",,"44.0","53.9","34.1",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-06",,"0","0",,"34","0",,"0.10","73","8887","0.10",,"55.7","66.7","44.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-07",,"0","0",,"44","0",,"0.60","74","231","2.80",,"57.6","67.3","47.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-08",,"0","0",,"38","0",,"2.00","68","609","6.09",,"52.8","61.8","43.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-09",,"0","0",,"29","0",,"1.00","69","1049","5.70",,"50.3","59.9","40.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-10",,"0","0",,"27","0",,"0.30","62","1691","0.59",,"44.3","55.0","33.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-11",,"0","29",,"12","4",,"0.40","56","2614","1.00",,"34.2","43.2","25.3",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2014-12",,"0","29",,"-5","24",,"1.80","49","3744","4.79",,"28.5","36.5","20.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-01",,"0","31",,"-5","30",,"0.90","48","4870","5.09",,"28.7","37.8","19.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-02",,"0","28",,"11","46",,"1.80","52","5749","3.50",,"33.6","43.3","23.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-03",,"0","31",,"1","69",,"3.00","60","6655","6.00",,"35.8","48.1","23.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-04",,"0","30",,"13","27",,"1.30","62","7479","2.50",,"37.5","47.6","27.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-05",,"0","14",,"18","5",,"1.10","66","8253","2.59",,"40.0","49.2","30.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-06",,"0","0",,"34","0",,"1.20","76","8548","2.20",,"55.2","65.9","44.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-07",,"0","0",,"42","0",,"2.30","70","307","4.09",,"55.1","63.7","46.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-08",,"0","0",,"42","0",,"1.00","72","575","3.40",,"56.4","65.4","47.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-09",,"0","0",,"34","0",,"0.50","68","976","0.99",,"51.6","61.8","41.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-10",,"0","2",,"27","6",,"1.20","62","1671","6.19",,"42.6","50.5","34.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-11",,"0","30",,"2","30",,"1.60","57","2770","5.09",,"28.4","38.2","18.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2015-12",,"0","31",,"-4","39",,"0.70","52","4030","2.59",,"24.3","33.2","15.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-01",,"0","31",,"0","59",,"1.20","47","5271","5.09",,"25.0","34.8","15.2",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-02",,"0","29",,"-8","59",,"0.60","55","6226","1.00",,"32.1","44.3","19.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-03",,"0","31",,"7","42",,"0.30","56","7153","1.19",,"35.1","45.8","24.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-04",,"0","28",,"15","28",,"1.20","60","8001","3.79",,"36.7","46.4","27.0",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-05",,"0","4",,"22","12",,"1.00","64","8707","1.70",,"42.2","51.8","32.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-06",,"0","0",,"36","0",,"0.50","80","8934","0.90",,"57.4","68.6","46.3",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-07",,"0","0",,"43","0",,"1.40","76","155","3.40",,"60.0","69.9","50.1",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-08",,"0","0",,"37","0",,"1.50","69","512","5.29",,"53.5","62.8","44.1",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-09",,"0","0",,"31","0",,"1.70","68","977","4.20",,"49.5","58.4","40.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-10",,"0","0",,"29","0",,"0.80","62","1555","1.00",,"46.3","55.8","36.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-11",,"0","11",,"-1","19",,"1.70","58","2494","5.20",,"33.7","42.8","24.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2016-12",,"0","31",,"1","41",,"2.30","49","3632","7.39",,"28.3","37.3","19.2",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-01",,"0","31",,"-1","91",,"1.70","48","4868","10.40",,"25.2","33.0","17.3",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-02",,"0","28",,"5","94",,"1.30","57","5777","5.49",,"32.5","40.9","24.2",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-03",,"0","31",,"2","92",,"1.10","61","6640","2.99",,"37.2","49.6","24.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-04",,"0","30",,"15","66",,"0.40","59","7389","0.90",,"40.0","51.2","28.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-05",,"0","10",,"21","19",,"0.90","67","8032","1.60",,"44.3","55.7","32.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-06",,"4","0",,"35","0",,"0.50","78","8244","0.50",,"58.1","70.5","45.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-07",,"4","0",,"44","0",,"1.00","78","202","4.99",,"58.5","68.4","48.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-08",,"4","0",,"37","0",,"1.20","71","506","5.40",,"55.2","65.6","44.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-09",,"4","0",,"24","0",,"0.30","72","965","1.50",,"49.7","59.7","39.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-10",,"4","0",,"24","0",,"0.00","63","1550","0.00",,"46.1","57.3","35.0",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-11",,"4","0",,"20","0",,"0.00","56","2260","0.00",,"41.3","49.9","32.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2017-12",,"4","0",,"8","0",,"0.00","53","3288","0.00",,"31.9","41.2","22.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-01",,"0","23",,"5","13",,"1.60","51","4339","2.80",,"31.1","41.5","20.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-02",,"0","28",,"-3","29",,"1.50","53","5361","3.39",,"28.5","39.5","17.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-03",,"0","31",,"-1","31",,"0.80","59","6342","2.30",,"33.3","44.2","22.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-04",,"0","10",,"17","14",,"0.10","62","7039","0.10",,"41.8","53.0","30.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-05",,"0","0",,"25","0",,"0.70","69","7583","1.40",,"47.4","58.6","36.3",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-06",,"1","0",,"38","0",,"0.50","78","7782","0.70",,"58.4","70.7","46.1",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-07",,"1","0",,"39","0",,"3.70","76","184","10.30",,"59.1","70.0","48.1",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-08",,"1","0",,"41","0",,"1.00","74","424","3.50",,"57.3","67.0","47.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-09",,"1","0",,"35","0",,"0.20","69","768","0.89",,"53.5","63.4","43.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-10",,"1","15",,"8","11",,"2.60","60","1539","7.39",,"39.0","47.6","30.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-11",,"1","29",,"12","10",,"0.80","53","2505","1.98",,"32.8","42.0","23.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2018-12",,"1","31",,"-3","24",,"0.70","48","3703","3.30",,"26.3","36.0","16.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-01",,"0","31",,"-8","36",,"1.40","49","4885","4.49",,"26.9","36.8","17.0",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-02",,"0","28",,"-9","79",,"2.30","46","6023","11.60",,"24.4","32.9","15.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-03",,"0","31",,"-2","76",,"0.70","54","7062","4.50",,"31.5","42.1","20.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-04",,"0","30",,"16","59",,"0.40","63","7801","0.90",,"40.4","51.3","29.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-05",,"0","31",,"19","30",,"0.80","61","8597","4.30",,"39.3","49.1","29.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-06",,"0","16",,"30","5",,"0.00","71","8967","0.00",,"52.7","64.3","41.0",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-07",,"0","0",,"38","0",,"0.60","75","178","1.89",,"59.3","69.8","48.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-08",,"0","0",,"43","0",,"0.60","75","357","1.50",,"59.0","69.8","48.2",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-09",,"0","0",,"31","0",,"1.10","72","759","1.79",,"51.6","61.7","41.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-10",,"0","7",,"11","2",,"0.20","62","1497","0.50",,"41.2","52.6","29.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-11",,"0","30",,"6","51",,"2.40","56","2431","8.80",,"33.9","44.3","23.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2019-12",,"0","31",,"-5","48",,"1.70","46","3631","5.09",,"26.3","35.1","17.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-01",,"0","31",,"6","48",,"0.50","47","4745","1.00",,"29.0","38.4","19.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-02",,"0","29",,"-7","50",,"1.00","50","5803","1.40",,"28.5","40.3","16.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-03",,"0","31",,"5","61",,"1.60","54","6818","5.89",,"32.2","42.1","22.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-04",,"0","30",,"8","55",,"1.50","70","7559","2.50",,"40.3","51.2","29.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-05",,"0","10",,"27","23",,"0.20","72","8052","0.20",,"49.1","61.3","36.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-06",,"0","0",,"32","0",,"0.10","75","8321","0.10",,"55.7","66.8","44.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-07",,"1","0",,"40","0",,"1.20","78","172","2.90",,"59.5","69.8","49.2",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-08",,"4","0",,"45","0",,"0.70","78","294","2.50",,"61.2","71.7","50.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-09",,"4","0",,"25","0",,"0.30","77","654","0.60",,"53.0","65.5","40.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-10",,"4","5",,"5","1",,"0.20","70","1219","0.50",,"46.8","59.8","33.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-11",,"4","30",,"5","9",,"0.90","58","2144","2.20",,"34.2","44.0","24.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2020-12",,"4","31",,"2","12",,"0.50","47","3350","1.30",,"26.1","36.2","15.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-01",,"0","31",,"-1","51",,"1.00","49","4520","5.70",,"27.3","36.7","17.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-02",,"0","28",,"2","40",,"0.60","49","5528","1.90",,"29.0","38.9","19.2",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-03",,"0","31",,"8","59",,"1.10","56","6596","5.20",,"30.5","41.7","19.3",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-04",,"0","22",,"22","39",,"0.30","65","7315","1.00",,"41.1","51.9","30.2",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-05",,"0","0",,"23","0",,,"68","7885",,,"46.6","58.3","34.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-06",,"11","0",,"37","0",,"0.00","81","8065","0.00",,"59.4","71.0","47.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-07",,"29","0",,"43","0",,"1.50","83","199","6.30",,"59.2","68.7","49.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-08",,"29","0",,"40","0",,"0.70","73","453","3.30",,"56.8","66.7","46.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-09",,"29","4",,"32","3",,"1.40","73","826","2.70",,"52.6","62.5","42.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-10",,"29","31",,"18","6",,"0.70","58","1588","3.09",,"40.4","50.1","30.7",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-11",,"29","30",,"11","4",,"0.30","56","2412","0.69",,"37.5","47.6","27.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2021-12",,"29","31",,"8","40",,"1.80","50","3520","8.00",,"29.3","36.8","21.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2022-01",,"0","31",,"2","40",,"0.30","48","4701","1.19",,"26.9","38.5","15.3",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2022-02",,"0","28",,"-3","52",,"1.20","51","5814","2.70",,"25.2","37.7","12.8",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2022-03",,"0","31",,"-3","65",,"0.60","60","6832","3.00",,"32.2","44.1","20.2",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2022-04",,"0","30",,"18","39",,"0.30","60","7555","1.20",,"40.9","51.5","30.3",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2022-05",,"0","20",,"28","3",,"0.20","69","8070","0.40",,"48.4","59.9","36.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2022-06",,"0","0",,"30","0",,"0.80","74","8334","1.99",,"56.2","67.9","44.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2022-07",,"0","0",,"44","0",,"1.70","74","206","8.19",,"58.3","68.2","48.5",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2022-08",,"0","0",,"43","0",,"0.60","70","504","5.68",,"55.4","64.5","46.3",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2022-09",,"0","0",,"35","0",,"0.50","73","867","1.59",,"52.9","62.9","42.9",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2023-01",,"0","31",,"0","79",,"2.00","45",,"9.80",,"21.9","30.5","13.4",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2023-02",,"0","28",,"-9","88",,"1.70","45",,"6.50",,"23.3","34.0","12.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2023-03",,"0","31",,"-2","115",,"2.90","47",,"9.50",,"26.9","36.9","17.0",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2023-04",,"0","30",,"2","102",,"0.40","64",,"0.40",,"36.9","49.2","24.6",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2023-05",,"0","24",,"29","44",,"0.20","60",,"0.40",,"44.3","54.4","34.3",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2023-06",,"0","0",,"32","0",,"0.20","70",,"0.20",,"50.4","61.6","39.2",,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","2023-07",,"7","0",,"36","0",,"2.60","80","78","2.80",,"62.7","74.4","51.0",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2013-07",,"1964",,,"72",,,"1.60","110","0","3.16",,"90.6","102.3","78.9",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2013-08",,"2685",,,"65",,,"0.32","110","0","0.99",,"88.3","101.2","75.4",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2013-09",,"3215",,,"47",,,"0.30","108","0","0.60",,"82.7","97.0","68.3",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2013-10",,"3310",,,"38",,,"0.09","94","46","0.09",,"66.6","85.3","47.9",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2013-11",,"3334",,,"36",,,"0.89","91","190","1.67",,"61.0","75.4","46.6",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2013-12",,"3334",,,"25",,,"0.23","81","639","0.23",,"50.5","65.4","35.7",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2014-01",,"0",,,"25",,,"0.00","80","1025","0.00",,"52.5","71.1","34.0",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2014-02",,"0",,,"28",,,"0.00","86","1248","0.00",,"57.0","74.4","39.7",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2014-03",,"4",,,"38",,,"1.03","85","1340","1.21",,"62.2","78.9","45.5",,,,
"USW00053162","COOLIDGE 5 W, AZ US","2014-04",,"124",,,"38",,,"0.00","96","1381","0.00",,"67.7","85.3","50.0",,,,
